Category,City,Country/Region,Customer Name,Order Date,Order ID,Postal Code,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Year Label,Days to Ship,Discount,Profit,Quantity,Sales
Furniture,San Francisco,United States,Noel Staavos,10/20/2020,US-2020-160563,94109,West,Corporate,10/24/2020,Standard Class,California,Furnishings,2020,4,0,6.0876,6,16.02
Furniture,San Francisco,United States,Anthony Johnson,12/29/2019,CA-2019-110786,94110,West,Corporate,1/2/2020,Standard Class,California,Furnishings,2019,4,0,23.9904,6,70.56
Furniture,Los Angeles,United States,Andy Yotov,4/6/2019,CA-2019-102652,90049,West,Corporate,4/12/2019,Standard Class,California,Furnishings,2019,6,0,12.9129,7,33.11
Furniture,Seattle,United States,Anthony Rawles,6/14/2021,CA-2021-132304,98103,West,Corporate,6/18/2021,Standard Class,Washington,Tables,2021,4,0,334.551,7,1115.17
Furniture,Seattle,United States,Tom Stivers,7/30/2019,CA-2019-111192,98103,West,Corporate,8/5/2019,Standard Class,Washington,Bookcases,2019,6,0,259.8896,8,1367.84
Furniture,Anaheim,United States,Ben Peterman,12/29/2022,CA-2022-146626,92804,West,Corporate,1/5/2023,Standard Class,California,Furnishings,2022,7,0,37.4144,8,101.12
Furniture,Los Angeles,United States,Henry Goldwyn,12/18/2021,CA-2021-145919,90032,West,Corporate,12/23/2021,Standard Class,California,Furnishings,2021,5,0,62.5056,8,183.84
Furniture,Los Angeles,United States,Jason Gross,5/30/2021,CA-2021-129728,90032,West,Corporate,6/6/2021,Standard Class,California,Furnishings,2021,7,0,11.7488,8,167.84
Furniture,Seattle,United States,Ellis Ballard,3/26/2020,CA-2020-164301,98103,West,Corporate,3/30/2020,Standard Class,Washington,Tables,2020,4,0,610.8624,8,3393.68
Furniture,Seattle,United States,Sally Hughsby,12/1/2022,CA-2022-101805,98105,West,Corporate,12/6/2022,Standard Class,Washington,Furnishings,2022,5,0,31.0992,12,70.68
Furniture,Los Angeles,United States,Marina Lichtenstein,5/26/2019,CA-2019-156349,90008,West,Corporate,5/30/2019,Standard Class,California,Bookcases,2019,4,0.15,27.3568,2,290.666
Furniture,San Jose,United States,Keith Dawkins,9/16/2021,CA-2021-123337,95123,West,Corporate,9/22/2021,Standard Class,California,Bookcases,2021,6,0.15,-12.8784,2,273.666
Furniture,Redondo Beach,United States,Kean Nguyen,4/12/2019,CA-2019-154599,90278,West,Corporate,4/17/2019,Standard Class,California,Bookcases,2019,5,0.15,-18.147,3,308.499
Furniture,San Diego,United States,Brian Moss,9/23/2019,US-2019-134733,92037,West,Corporate,9/28/2019,Standard Class,California,Bookcases,2019,5,0.15,20.5176,3,435.999
Furniture,Camarillo,United States,Claudia Bergmann,5/14/2020,CA-2020-100146,93010,West,Corporate,5/19/2020,Standard Class,California,Bookcases,2020,5,0.15,41.9965,5,509.9575
Furniture,Hesperia,United States,Sally Hughsby,9/26/2021,US-2021-146794,92345,West,Corporate,10/1/2021,Standard Class,California,Bookcases,2021,5,0.15,19.998,5,424.9575
Furniture,San Francisco,United States,David Smith,8/21/2020,CA-2020-130456,94122,West,Corporate,8/26/2020,Standard Class,California,Bookcases,2020,5,0.15,34.494,6,586.398
Furniture,San Francisco,United States,Lindsay Williams,5/4/2022,CA-2022-162978,94109,West,Corporate,5/9/2022,Standard Class,California,Tables,2022,5,0.2,11.2839,1,300.904
Furniture,San Francisco,United States,Michelle Ellison,7/21/2019,CA-2019-116932,94122,West,Corporate,7/25/2019,Standard Class,California,Tables,2019,4,0.2,27.2848,1,272.848
Furniture,Phoenix,United States,Laurel Workman,12/25/2021,CA-2021-109827,85023,West,Corporate,1/1/2022,Standard Class,Arizona,Chairs,2021,7,0.2,4.1972,2,47.968
Furniture,Camarillo,United States,Claudia Bergmann,5/14/2020,CA-2020-100146,93010,West,Corporate,5/19/2020,Standard Class,California,Chairs,2020,5,0.2,-6.098,2,97.568
Furniture,Los Angeles,United States,Bill Overfelt,4/28/2021,CA-2021-137204,90045,West,Corporate,5/5/2021,Standard Class,California,Chairs,2021,7,0.2,2.598,2,41.568
Furniture,San Diego,United States,Jane Waco,9/18/2021,CA-2021-133935,92105,West,Corporate,9/22/2021,Standard Class,California,Chairs,2021,4,0.2,50.098,2,801.568
Furniture,San Francisco,United States,Michelle Ellison,7/21/2019,CA-2019-116932,94122,West,Corporate,7/25/2019,Standard Class,California,Chairs,2019,4,0.2,50.098,2,801.568
Furniture,Seattle,United States,Craig Molinari,3/7/2019,CA-2019-104563,98103,West,Corporate,3/12/2019,Standard Class,Washington,Chairs,2019,5,0.2,54.1764,2,481.568
Furniture,Glendale,United States,Cyma Kinney,7/26/2020,CA-2020-127754,85301,West,Corporate,7/31/2020,Standard Class,Arizona,Chairs,2020,5,0.2,13.3176,3,266.352
Furniture,Tucson,United States,Beth Fritzler,3/22/2019,CA-2019-148040,85705,West,Corporate,3/26/2019,Standard Class,Arizona,Chairs,2019,4,0.2,-35.3646,3,314.352
Furniture,Camarillo,United States,Claudia Bergmann,5/14/2020,CA-2020-100146,93010,West,Corporate,5/19/2020,Standard Class,California,Chairs,2020,5,0.2,81.2646,3,722.352
Furniture,Los Angeles,United States,Mike Caudle,12/26/2021,CA-2021-129868,90004,West,Corporate,12/31/2021,Standard Class,California,Chairs,2021,5,0.2,-5.4882,3,146.352
Furniture,Los Angeles,United States,Carol Adams,4/5/2020,CA-2020-161452,90036,West,Corporate,4/11/2020,Standard Class,California,Chairs,2020,6,0.2,89.2224,3,892.224
Furniture,Los Angeles,United States,George Zrebassa,7/26/2022,US-2022-167318,90036,West,Corporate,8/1/2022,Standard Class,California,Chairs,2022,6,0.2,45.294,3,362.352
Furniture,Los Angeles,United States,Aleksandra Gannaway,4/26/2019,CA-2019-147298,90049,West,Corporate,5/3/2019,Standard Class,California,Chairs,2019,7,0.2,23.028,3,230.28
Furniture,Los Angeles,United States,Greg Guthrie,10/31/2019,CA-2019-106439,90049,West,Corporate,11/4/2019,Standard Class,California,Chairs,2019,4,0.2,-9.147,3,146.352
Furniture,San Diego,United States,Bart Watters,4/26/2020,CA-2020-137302,92105,West,Corporate,5/1/2020,Standard Class,California,Chairs,2020,5,0.2,6.3936,3,63.936
Furniture,San Diego,United States,Jim Epp,11/9/2022,CA-2022-119494,92105,West,Corporate,11/13/2022,Standard Class,California,Chairs,2022,4,0.2,52.3392,3,523.392
Furniture,Denver,United States,Linda Southworth,7/18/2021,CA-2021-114727,80219,West,Corporate,7/24/2021,Standard Class,Colorado,Chairs,2021,6,0.2,10.6794,3,854.352
Furniture,Denver,United States,Linda Southworth,7/18/2021,CA-2021-114727,80219,West,Corporate,7/24/2021,Standard Class,Colorado,Chairs,2021,6,0.2,40.8006,3,544.008
Furniture,Caldwell,United States,Sally Hughsby,12/10/2019,US-2019-112991,83605,West,Corporate,12/14/2019,Standard Class,Idaho,Chairs,2019,4,0.2,4.2294,3,338.352
Furniture,Portland,United States,Mark Cousins,7/15/2021,US-2021-168095,97206,West,Corporate,7/20/2021,Standard Class,Oregon,Chairs,2021,5,0.2,23.028,3,230.28
Furniture,Seattle,United States,Dave Poirier,9/23/2021,CA-2021-159009,98115,West,Corporate,9/27/2021,Standard Class,Washington,Chairs,2021,4,0.2,-20.7846,3,184.752
Furniture,Phoenix,United States,Randy Ferguson,12/13/2019,CA-2019-124079,85023,West,Corporate,12/17/2019,Standard Class,Arizona,Furnishings,2019,4,0.2,7.6965,3,87.96
Furniture,Tucson,United States,Cathy Prescott,9/3/2020,CA-2020-113215,85705,West,Corporate,9/8/2020,Standard Class,Arizona,Furnishings,2020,5,0.2,89.307,3,238.152
Furniture,Aurora,United States,Noah Childs,10/13/2021,US-2021-100839,80013,West,Corporate,10/17/2021,Standard Class,Colorado,Furnishings,2021,4,0.2,4.368,3,24.96
Furniture,Louisville,United States,Brooke Gillingham,9/23/2022,CA-2022-121412,80027,West,Corporate,9/27/2022,Standard Class,Colorado,Furnishings,2022,4,0.2,3.666,3,29.328
Furniture,Chico,United States,Greg Guthrie,10/5/2022,CA-2022-131807,95928,West,Corporate,10/10/2022,Standard Class,California,Tables,2022,5,0.2,5.1588,3,206.352
Furniture,Los Angeles,United States,Mike Caudle,12/26/2021,CA-2021-129868,90004,West,Corporate,12/31/2021,Standard Class,California,Tables,2021,5,0.2,33.8517,3,902.712
Furniture,Los Angeles,United States,Stefania Perrino,9/14/2020,CA-2020-131597,90045,West,Corporate,9/18/2020,Standard Class,California,Tables,2020,4,0.2,-8.5068,3,170.136
Furniture,Los Angeles,United States,Grace Kelly,7/13/2019,US-2019-165862,90049,West,Corporate,7/17/2019,Standard Class,California,Tables,2019,4,0.2,4.3902,3,351.216
Furniture,Pasadena,United States,Aaron Smayling,10/3/2022,CA-2022-101749,91104,West,Corporate,10/8/2022,Standard Class,California,Tables,2022,5,0.2,-6.4233,3,171.288
Furniture,San Francisco,United States,Ed Braxton,7/8/2019,CA-2019-100090,94122,West,Corporate,7/12/2019,Standard Class,California,Tables,2019,4,0.2,-87.9354,3,502.488
Furniture,Gilbert,United States,Harold Ryan,12/24/2020,CA-2020-135538,85234,West,Corporate,12/28/2020,Standard Class,Arizona,Chairs,2020,4,0.2,99.432,4,883.84
Furniture,Chico,United States,Greg Guthrie,10/5/2022,CA-2022-131807,95928,West,Corporate,10/10/2022,Standard Class,California,Chairs,2022,5,0.2,-59.8356,4,435.168
Furniture,El Cajon,United States,Muhammed Yedwab,10/20/2021,CA-2021-139549,92020,West,Corporate,10/25/2021,Standard Class,California,Chairs,2021,5,0.2,4.8392,4,387.136
Furniture,Seattle,United States,Sally Hughsby,9/25/2020,CA-2020-149083,98103,West,Corporate,9/30/2020,Standard Class,Washington,Chairs,2020,5,0.2,-11.5176,4,307.136
Furniture,Gilbert,United States,Craig Yedwab,6/28/2020,CA-2020-112144,85234,West,Corporate,7/2/2020,Standard Class,Arizona,Furnishings,2020,4,0.2,46.632,4,621.76
Furniture,Los Angeles,United States,Pauline Webber,5/16/2019,CA-2019-125150,90036,West,Corporate,5/23/2019,Standard Class,California,Chairs,2019,7,0.2,17.466,5,232.88
Furniture,Los Angeles,United States,Edward Hooks,9/24/2021,CA-2021-100944,90049,West,Corporate,9/28/2021,Standard Class,California,Chairs,2021,4,0.2,56.324,5,563.24
Furniture,Sacramento,United States,Stefanie Holloman,12/16/2019,CA-2019-124247,95823,West,Corporate,12/21/2019,Standard Class,California,Chairs,2019,5,0.2,70.196,5,1403.92
Furniture,San Francisco,United States,Sylvia Foulston,10/31/2021,CA-2021-146913,94109,West,Corporate,11/5/2021,Standard Class,California,Chairs,2021,5,0.2,70.196,5,1403.92
Furniture,Denver,United States,Bill Stewart,12/2/2022,US-2022-112347,80219,West,Corporate,12/6/2022,Standard Class,Colorado,Chairs,2022,4,0.2,68.001,5,906.68
Furniture,San Francisco,United States,Charles Sheldon,5/12/2022,CA-2022-117632,94122,West,Corporate,5/18/2022,Standard Class,California,Tables,2022,6,0.2,-10.7055,5,285.48
Furniture,Hesperia,United States,Yana Sorensen,4/13/2022,CA-2022-135076,92345,West,Corporate,4/17/2022,Standard Class,California,Chairs,2022,4,0.2,-38.2116,6,436.704
Furniture,Los Angeles,United States,Aaron Hawkins,5/13/2019,CA-2019-113768,90004,West,Corporate,5/19/2019,Standard Class,California,Chairs,2019,6,0.2,20.9592,6,279.456
Furniture,Los Angeles,United States,Sung Pak,11/24/2021,US-2021-163881,90036,West,Corporate,11/30/2021,Standard Class,California,Chairs,2021,6,0.2,210.594,6,1684.752
Furniture,Los Angeles,United States,Julie Creighton,12/24/2019,US-2019-167738,90045,West,Corporate,12/29/2019,Standard Class,California,Chairs,2019,5,0.2,18.267,6,292.272
Furniture,Seattle,United States,Craig Molinari,3/7/2019,CA-2019-104563,98103,West,Corporate,3/12/2019,Standard Class,Washington,Chairs,2019,5,0.2,21.8352,6,436.704
Furniture,Denver,United States,Bill Stewart,12/2/2022,US-2022-112347,80219,West,Corporate,12/6/2022,Standard Class,Colorado,Furnishings,2022,4,0.2,0,6,508.704
Furniture,San Francisco,United States,Stefania Perrino,12/8/2021,CA-2021-131289,94110,West,Corporate,12/14/2021,Standard Class,California,Tables,2021,6,0.2,-195.4788,6,1421.664
Furniture,Scottsdale,United States,Ken Dana,4/30/2021,CA-2021-144792,85254,West,Corporate,5/4/2021,Standard Class,Arizona,Furnishings,2021,4,0.2,22.3776,7,111.888
Furniture,Broomfield,United States,Suzanne McNair,9/22/2021,CA-2021-125724,80020,West,Corporate,9/27/2021,Standard Class,Colorado,Furnishings,2021,5,0.2,8.554,7,68.432
Furniture,Los Angeles,United States,Bill Tyler,3/3/2022,CA-2022-117513,90004,West,Corporate,3/8/2022,Standard Class,California,Tables,2022,5,0.2,-14.9877,7,399.672
Furniture,San Francisco,United States,Anna Häberlin,7/31/2021,CA-2021-144148,94122,West,Corporate,8/5/2021,Standard Class,California,Tables,2021,5,0.2,-32.3673,7,863.128
Furniture,Springfield,United States,Justin Ritter,9/19/2022,CA-2022-143378,97477,West,Corporate,9/25/2022,Standard Class,Oregon,Furnishings,2022,6,0.2,61.3824,8,409.216
Furniture,Oakland,United States,Brenda Bowman,12/2/2022,CA-2022-102379,94601,West,Corporate,12/6/2022,Standard Class,California,Chairs,2022,4,0.2,43.4646,9,1159.056
Furniture,San Diego,United States,Jane Waco,9/18/2021,CA-2021-133935,92105,West,Corporate,9/22/2021,Standard Class,California,Chairs,2021,4,0.2,-99.6219,9,885.528
Furniture,Los Angeles,United States,Scot Coram,8/21/2021,US-2021-126452,90004,West,Corporate,8/28/2021,Standard Class,California,Tables,2021,7,0.2,180.441,9,2887.056
Furniture,Chandler,United States,Neil Ducich,9/19/2019,CA-2019-138177,85224,West,Corporate,9/24/2019,Standard Class,Arizona,Tables,2019,5,0.5,-45.8273,1,73.915
Furniture,Phoenix,United States,Laurel Workman,12/25/2021,CA-2021-109827,85023,West,Corporate,1/1/2022,Standard Class,Arizona,Tables,2021,7,0.5,-24.1026,1,35.445
Furniture,Aurora,United States,Noah Childs,10/13/2021,US-2021-100839,80013,West,Corporate,10/17/2021,Standard Class,Colorado,Tables,2021,4,0.5,-465.568,5,727.45
Furniture,Redmond,United States,David Wiener,10/22/2022,CA-2022-101581,97756,West,Corporate,10/27/2022,Standard Class,Oregon,Tables,2022,5,0.5,-120.513,5,177.225
Furniture,Tucson,United States,Erin Smith,12/19/2021,CA-2021-134936,85705,West,Corporate,12/25/2021,Standard Class,Arizona,Tables,2021,6,0.5,-218.8656,6,455.97
Furniture,Springfield,United States,Justin Ritter,9/19/2022,CA-2022-143378,97477,West,Corporate,9/25/2022,Standard Class,Oregon,Bookcases,2022,6,0.7,-128.2388,2,72.588
Furniture,Denver,United States,Bill Stewart,12/2/2022,US-2022-112347,80219,West,Corporate,12/6/2022,Standard Class,Colorado,Bookcases,2022,4,0.7,-363.528,8,242.352
Office Supplies,Richmond,United States,Vivek Grady,3/24/2021,CA-2021-113803,47374,Central,Corporate,3/26/2021,First Class,Indiana,Paper,2021,2,0,10.3408,1,22.48
Office Supplies,Omaha,United States,Brian Moss,9/21/2019,CA-2019-125514,68104,Central,Corporate,9/22/2019,First Class,Nebraska,Paper,2019,1,0,3.1104,1,6.48
Office Supplies,Omaha,United States,Brian Moss,9/21/2019,CA-2019-125514,68104,Central,Corporate,9/22/2019,First Class,Nebraska,Appliances,2019,1,0,7.5284,2,25.96
Office Supplies,Rapid City,United States,Carol Adams,1/26/2019,CA-2019-167997,57701,Central,Corporate,1/29/2019,First Class,South Dakota,Binders,2019,3,0,5.0196,2,10.68
Office Supplies,Indianapolis,United States,Victoria Pisteka,10/6/2019,CA-2019-109680,46203,Central,Corporate,10/9/2019,First Class,Indiana,Storage,2019,3,0,54.0876,2,386.34
Office Supplies,Indianapolis,United States,Tim Taslimi,11/19/2021,CA-2021-111143,46203,Central,Corporate,11/22/2021,First Class,Indiana,Appliances,2021,3,0,15.9384,3,54.96
Office Supplies,Omaha,United States,Brian Moss,9/21/2019,CA-2019-125514,68104,Central,Corporate,9/22/2019,First Class,Nebraska,Appliances,2019,1,0,10.881,3,36.27
Office Supplies,Overland Park,United States,Rob Williams,11/27/2021,CA-2021-144911,66212,Central,Corporate,11/30/2021,First Class,Kansas,Binders,2021,3,0,69.92,5,152
Office Supplies,Indianapolis,United States,Michael Dominguez,10/21/2022,CA-2022-154410,46203,Central,Corporate,10/24/2022,First Class,Indiana,Storage,2022,3,0,9.0912,8,909.12
Office Supplies,Lincoln Park,United States,Victoria Brennan,11/27/2021,CA-2021-162313,48146,Central,Corporate,11/30/2021,First Class,Michigan,Appliances,2021,3,0.1,29.7408,6,167.292
Office Supplies,Houston,United States,Craig Molinari,3/1/2020,CA-2020-133585,77070,Central,Corporate,3/4/2020,First Class,Texas,Art,2020,3,0.2,6.2244,2,55.328
Office Supplies,Skokie,United States,Luke Schmidt,6/17/2022,CA-2022-131618,60076,Central,Corporate,6/20/2022,First Class,Illinois,Paper,2022,3,0.2,4.4312,2,12.224
Office Supplies,Brownsville,United States,Victoria Pisteka,12/9/2019,CA-2019-109932,78521,Central,Corporate,12/11/2019,First Class,Texas,Paper,2019,2,0.2,3.7408,2,10.688
Office Supplies,Dallas,United States,Jennifer Patt,11/23/2022,CA-2022-156622,75220,Central,Corporate,11/26/2022,First Class,Texas,Paper,2022,3,0.2,29.364,2,78.304
Office Supplies,Lubbock,United States,Maya Herman,9/23/2022,CA-2022-103520,79424,Central,Corporate,9/25/2022,First Class,Texas,Paper,2022,2,0.2,3.3524,2,9.248
Office Supplies,Quincy,United States,Cathy Prescott,8/29/2022,CA-2022-144064,62301,Central,Corporate,9/1/2022,First Class,Illinois,Storage,2022,3,0.2,2.401,2,27.44
Office Supplies,Haltom City,United States,Muhammed MacIntyre,5/25/2020,CA-2020-132941,76117,Central,Corporate,5/28/2020,First Class,Texas,Supplies,2020,3,0.2,1.6776,2,22.368
Office Supplies,Chicago,United States,Helen Wasserman,9/4/2022,CA-2022-140326,60653,Central,Corporate,9/6/2022,First Class,Illinois,Art,2022,2,0.2,0.864,3,6.912
Office Supplies,Houston,United States,Tamara Chand,11/7/2019,CA-2019-123498,77041,Central,Corporate,11/9/2019,First Class,Texas,Envelopes,2019,2,0.2,26.9526,3,74.352
Office Supplies,Chicago,United States,Helen Wasserman,9/4/2022,CA-2022-140326,60653,Central,Corporate,9/6/2022,First Class,Illinois,Paper,2022,2,0.2,5.55,3,17.76
Office Supplies,Houston,United States,Michael Stewart,8/6/2020,CA-2020-160794,77041,Central,Corporate,8/8/2020,First Class,Texas,Paper,2020,2,0.2,9.8658,3,27.216
Office Supplies,Brownsville,United States,Victoria Pisteka,12/9/2019,CA-2019-109932,78521,Central,Corporate,12/11/2019,First Class,Texas,Storage,2019,2,0.2,20.7459,3,237.096
Office Supplies,Bloomington,United States,Greg Guthrie,11/2/2022,US-2022-145597,61701,Central,Corporate,11/5/2022,First Class,Illinois,Art,2022,3,0.2,5.4336,4,54.336
Office Supplies,San Antonio,United States,Stewart Carmichael,11/19/2022,CA-2022-112529,78207,Central,Corporate,11/21/2022,First Class,Texas,Art,2022,2,0.2,8.7384,4,31.776
Office Supplies,Quincy,United States,Cathy Prescott,8/29/2022,CA-2022-144064,62301,Central,Corporate,9/1/2022,First Class,Illinois,Labels,2022,3,0.2,17.76,4,47.36
Office Supplies,Arlington,United States,Barry Französisch,9/8/2022,US-2022-124779,76017,Central,Corporate,9/11/2022,First Class,Texas,Paper,2022,3,0.2,7.2576,4,20.736
Office Supplies,Bedford,United States,Sylvia Foulston,8/11/2022,CA-2022-139311,76021,Central,Corporate,8/13/2022,First Class,Texas,Paper,2022,2,0.2,10.0116,4,29.664
Office Supplies,Houston,United States,Katherine Nockton,4/21/2022,CA-2022-140802,77070,Central,Corporate,4/23/2022,First Class,Texas,Paper,2022,2,0.2,7.2576,4,20.736
Office Supplies,Pasadena,United States,Candace McMahon,11/14/2019,CA-2019-151554,77506,Central,Corporate,11/15/2019,First Class,Texas,Paper,2019,1,0.2,7.2576,4,20.736
Office Supplies,Decatur,United States,John Grady,4/5/2019,CA-2019-151001,62521,Central,Corporate,4/7/2019,First Class,Illinois,Storage,2019,2,0.2,3.9072,4,52.096
Office Supplies,Decatur,United States,John Grady,4/5/2019,CA-2019-151001,62521,Central,Corporate,4/7/2019,First Class,Illinois,Storage,2019,2,0.2,3.7224,4,49.632
Office Supplies,Chicago,United States,Noel Staavos,7/9/2022,CA-2022-115651,60610,Central,Corporate,7/12/2022,First Class,Illinois,Art,2022,3,0.2,2.9835,5,8.84
Office Supplies,Arlington,United States,Barry Französisch,9/8/2022,US-2022-124779,76017,Central,Corporate,9/11/2022,First Class,Texas,Fasteners,2022,3,0.2,15.498,5,45.92
